NU_ANO_CENSO|ID_TURMA|NO_TURMA|TX_HR_INICIAL|TX_MI_INICIAL|NU_DURACAO_TURMA|NU_MATRICULAS|TP_MEDIACAO_DIDATICO_PEDAGO|IN_ESPECIAL_EXCLUSIVA|IN_REGULAR|IN_EJA|IN_PROFISSIONALIZANTE|TP_ETAPA_ENSINO|CO_CURSO_EDUC_PROFISSIONAL|TP_TIPO_TURMA|IN_MAIS_EDUCACAO|NU_DIAS_ATIVIDADE|IN_DIA_SEMANA_DOMINGO|IN_DIA_SEMANA_SEGUNDA|IN_DIA_SEMANA_TERCA|IN_DIA_SEMANA_QUARTA|IN_DIA_SEMANA_QUINTA|IN_DIA_SEMANA_SEXTA|IN_DIA_SEMANA_SABADO|CO_TIPO_ATIVIDADE_1|CO_TIPO_ATIVIDADE_2|CO_TIPO_ATIVIDADE_3|CO_TIPO_ATIVIDADE_4|CO_TIPO_ATIVIDADE_5|CO_TIPO_ATIVIDADE_6|IN_BRAILLE|IN_RECURSOS_BAIXA_VISAO|IN_PROCESSOS_MENTAIS|IN_ORIENTACAO_MOBILIDADE|IN_SINAIS|IN_COMUNICACAO_ALT_AUMENT|IN_ENRIQ_CURRICULAR|IN_SOROBAN|IN_INFORMATICA_ACESSIVEL|IN_PORT_ESCRITA|IN_AUTONOMIA_ESCOLAR|IN_DISC_QUIMICA|IN_DISC_FISICA|IN_DISC_MATEMATICA|IN_DISC_BIOLOGIA|IN_DISC_CIENCIAS|IN_DISC_LINGUA_PORTUGUESA|IN_DISC_LINGUA_INGLES|IN_DISC_LINGUA_ESPANHOL|IN_DISC_LINGUA_FRANCES|IN_DISC_LINGUA_OUTRA|IN_DISC_LINGUA_INDIGENA|IN_DISC_ARTES|IN_DISC_EDUCACAO_FISICA|IN_DISC_HISTORIA|IN_DISC_GEOGRAFIA|IN_DISC_FILOSOFIA|IN_DISC_ENSINO_RELIGIOSO|IN_DISC_ESTUDOS_SOCIAIS|IN_DISC_SOCIOLOGIA|IN_DISC_EST_SOCIAIS_SOCIOLOGIA|IN_DISC_INFORMATICA_COMPUTACAO|IN_DISC_PROFISSIONALIZANTE|IN_DISC_ATENDIMENTO_ESPECIAIS|IN_DISC_DIVER_SOCIO_CULTURAL|IN_DISC_LIBRAS|IN_DISC_PEDAGOGICAS|IN_DISC_OUTRAS|CO_ENTIDADE|CO_REGIAO|CO_MESORREGIAO|CO_MICRORREGIAO|CO_UF|CO_MUNICIPIO|CO_DISTRITO|TP_DEPENDENCIA|TP_LOCALIZACAO|TP_CATEGORIA_ESCOLA_PRIVADA|IN_CONVENIADA_PP|TP_CONVENIO_PODER_PUBLICO|IN_MANT_ESCOLA_PRIVADA_EMP|IN_MANT_ESCOLA_PRIVADA_ONG|IN_MANT_ESCOLA_PRIVADA_SIND|IN_MANT_ESCOLA_PRIVADA_SIST_S|IN_MANT_ESCOLA_PRIVADA_S_FINS|TP_REGULAMENTACAO|TP_LOCALIZACAO_DIFERENCIADA|IN_EDUCACAO_INDIGENA
2017|11123818|233501215015181|19|0|210|25|1|0|0|0|1|40|1023|0||4|0|1|1|1|1|0|0|||||||||||||||||||||||||||||||||||||||1||||||35260605|3|3506|35026|35|3543907|354390705|4|1|1|0||1|1|1|1|1|1|0|0
2017|11123819|121301215290164|7|0|320|39|1|0|1|0|1|35||0||5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1|0|1|1|0|0|0|0|1|1|1|1|1|0||1|1|0||0|0|0|0|0|35263072|3|3506|35026|35|3543907|354390705|4|1|1|0||1|0|0|0|0|1|0|0
2017|11123820|101406215290057|7|0|320|35|1|0|1|0|0|19||0||5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|1||||0||1|35263072|3|3506|35026|35|3543907|354390705|4|1|1|0||1|0|0|0|0|1|0|0
2017|11123821|201406215290065|7|0|320|34|1|0|1|0|0|19||0||5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|1||||0||1|35263072|3|3506|35026|35|3543907|354390705|4|1|1|0||1|0|0|0|0|1|0|0
2017|11123822|301407215290073|7|0|320|35|1|0|1|0|0|20||0||5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|1||||0||1|35263072|3|3506|35026|35|3543907|354390705|4|1|1|0||1|0|0|0|0|1|0|0
2017|11123823|401407215290081|7|0|320|33|1|0|1|0|0|20||0||5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|1||||0||1|35263072|3|3506|35026|35|3543907|354390705|4|1|1|0||1|0|0|0|0|1|0|0
2017|11123824|801409215290123|7|0|320|32|1|0|1|0|0|41||0||5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|1||||0||1|35263072|3|3506|35026|35|3543907|354390705|4|1|1|0||1|0|0|0|0|1|0|0
2017|11123825|701408215290115|7|0|320|33|1|0|1|0|0|21||0||5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|1||||0||1|35263072|3|3506|35026|35|3543907|354390705|4|1|1|0||1|0|0|0|0|1|0|0
2017|11123826|601408215290107|7|0|320|35|1|0|1|0|0|21||0||5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|1||||0||1|35263072|3|3506|35026|35|3543907|354390705|4|1|1|0||1|0|0|0|0|1|0|0
2017|11123827|181402215290222|7|30|270|10|1|0|1|0|0|15||0||5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|1|0|0|0|0|1|1|1|1|0|0|0||0|0||||0||1|35263072|3|3506|35026|35|3543907|354390705|4|1|1|0||1|0|0|0|0|1|0|0
2017|11123828|191403215290230|7|30|270|13|1|0|1|0|0|16||0||5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|1|0|0|0|0|1|1|1|1|0|0|0||0|0||||0||1|35263072|3|3506|35026|35|3543907|354390705|4|1|1|0||1|0|0|0|0|1|0|0
2017|11123829|201404215290248|7|30|270|23|1|0|1|0|0|17||0||5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|1|0|0|0|0|1|1|1|1|0|0|0||0|0||||0||1|35263072|3|3506|35026|35|3543907|354390705|4|1|1|0||1|0|0|0|0|1|0|0
2017|11123830|211405215290255|7|30|270|14|1|0|1|0|0|18||0||5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|1|0|0|0|0|1|1|1|1|0|0|0||0|0||||0||1|35263072|3|3506|35026|35|3543907|354390705|4|1|1|0||1|0|0|0|0|1|0|0
2017|11123831|102500215290149|7|0|320|17|1|0|1|0|1|34|4050|0||5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|0|0|0|0|1|1|1|1|1|0||1|1|1|1|||0||1|35263072|3|3506|35026|35|3543907|354390705|4|1|1|0||1|0|0|0|0|1|0|0
2017|11123842|233501215290289|19|0|240|27|1|0|0|0|1|40|11175|0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||1||||||35263072|3|3506|35026|35|3543907|354390705|4|1|1|0||1|0|0|0|0|1|0|0
2017|11123843|243502215290297|19|0|240|8|1|0|0|0|1|40|4058|0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||1||||||35263072|3|3506|35026|35|3543907|354390705|4|1|1|0||1|0|0|0|0|1|0|0
2017|11123844|253502215290305|19|0|240|7|1|0|0|0|1|40|11175|0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||1||||||35263072|3|3506|35026|35|3543907|354390705|4|1|1|0||1|0|0|0|0|1|0|0
2017|11123845|263503215290313|19|0|240|18|1|0|0|0|1|40|3044|0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||1||||||35263072|3|3506|35026|35|3543907|354390705|4|1|1|0||1|0|0|0|0|1|0|0
2017|11123846|273503215290321|19|0|240|22|1|0|0|0|1|40|11175|0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||1||||||35263072|3|3506|35026|35|3543907|354390705|4|1|1|0||1|0|0|0|0|1|0|0
2017|11123847|283504215290339|19|0|240|29|1|0|0|0|1|40|3044|0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||1||||||35263072|3|3506|35026|35|3543907|354390705|4|1|1|0||1|0|0|0|0|1|0|0
2017|11123848|IN0600213018542|7|30|240|8|1|0|1|0|0|3||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35267363|3|3506|35026|35|3543907|354390710|3|2|||||||||1|0|0
2017|11123849|FA1400213018559|7|0|270|11|1|0|1|0|0|22||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0||||0||1|35267363|3|3506|35026|35|3543907|354390710|3|2|||||||||1|0|0
2017|11123850|FB1400213018567|7|0|270|9|1|0|1|0|0|22||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|0|0|0|0|0|1|1|1|1|0|0|0|0|0|0||||0||1|35267363|3|3506|35026|35|3543907|354390710|3|2|||||||||1|0|0
2017|11122712|10203212523542|7|0|320|34|1|0|1|0|0|27||0|1|5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|0|0|0|0|1|1|1|1|1|0||1|1|0||||0||0|35041661|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11122713|10202212523534|7|0|320|25|1|0|1|0|0|26||0|1|5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|0|0|0|0|1|1|1|1|1|0||1|1|0||||0||0|35041661|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11122714|11408212523450|7|0|320|30|1|0|1|0|0|21||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35041661|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11122715|21408212523468|7|0|320|31|1|0|1|0|0|21||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35041661|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11122716|11409212523476|7|0|320|27|1|0|1|0|0|41||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35041661|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11122717|21409212523484|7|0|320|28|1|0|1|0|0|41||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35041661|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11122718|31409212523492|7|0|320|27|1|0|1|0|0|41||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35041661|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11122719|41409212523500|7|0|320|27|1|0|1|0|0|41||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35041661|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11122720|11406212523559|12|30|320|28|1|0|1|0|0|19||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||1||0|35041661|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11123670|A00606213018005|7|0|600|20|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236378|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11123671|B00606213018013|7|0|600|20|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236378|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11123672|C00606213018021|7|0|600|20|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236378|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11123673|D00606213018039|7|0|600|20|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236378|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11123674|A00606215925157|7|30|240|15|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236412|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11123675|B00606215925165|7|30|240|12|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236412|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11123676|C00606215925173|7|30|240|8|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236412|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11123677|A00607215925181|7|30|240|5|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236412|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11123678|D00605216059980|7|30|240|15|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236412|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11123679|D00606215925199|13|0|240|14|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236412|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11123680|E00606215925207|13|0|240|15|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236412|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11123681|F00606215925215|13|0|240|15|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236412|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11123682|B00607215925223|13|0|240|10|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236412|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11123683|A00604213018260|7|0|600|12|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236412|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11123684|A00605213018278|7|0|600|16|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236412|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11123685|B00605215925132|7|0|630|15|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236412|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11123686|C00605215925140|7|0|600|15|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236412|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11122693|51409212511232|7|0|320|35|1|0|1|0|0|41||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35021787|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11122694|11406212511240|12|30|320|35|1|0|1|0|0|19||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35021787|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11122695|21406212511257|12|30|320|35|1|0|1|0|0|19||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35021787|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11122696|31406212511265|12|30|320|35|1|0|1|0|0|19||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35021787|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11122697|41406212511273|12|30|320|35|1|0|1|0|0|19||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35021787|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11122698|11407212511281|12|30|320|35|1|0|1|0|0|20||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35021787|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11122699|21407212511299|12|30|320|35|1|0|1|0|0|20||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35021787|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11122700|31407212511307|12|30|320|35|1|0|1|0|0|20||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35021787|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11122701|51408212511315|12|30|320|35|1|0|1|0|0|21||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35021787|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11122702|61408212511323|12|30|320|33|1|0|1|0|0|21||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35021787|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11122711|10201212523518|7|0|320|38|1|0|1|0|0|25||0|1|5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|0|0|0|0|1|1|1|1|1|0||1|1|0||||0||0|35041661|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11122721|21406212523567|12|30|320|27|1|0|1|0|0|19||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35041661|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11122722|31406212523575|12|30|320|26|1|0|1|0|0|19||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35041661|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11122723|41406212523583|12|30|320|29|1|0|1|0|0|19||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35041661|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11122724|11407212523591|12|30|320|32|1|0|1|0|0|20||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35041661|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11122725|21407212523609|12|30|320|32|1|0|1|0|0|20||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||1||0|35041661|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11122726|31407212523617|12|30|320|33|1|0|1|0|0|20||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35041661|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11122727|41407212523625|12|30|320|33|1|0|1|0|0|20||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35041661|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11122728|31408212523633|12|30|320|29|1|0|1|0|0|21||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35041661|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11122729|20201212523641|19|0|240|31|1|0|1|0|0|25||0|1|5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|0|0|0|0|1|1|1|1|1|0||1|1|0||||0||0|35041661|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11122730|20203212523658|19|0|240|22|1|0|1|0|0|27||0|1|5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|0|0|0|0|1|1|1|1|1|0||1|1|0||||0||0|35041661|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11122731|30203212523666|19|0|240|26|1|0|1|0|0|27||0|1|5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|0|0|0|0|1|1|1|1|1|0||1|1|0||||0||0|35041661|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11124312|51409212529119|7|0|320|26|1|0|1|0|0|41||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35905598|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11124313|11406212529135|12|30|320|32|1|0|1|0|0|19||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||1||0|35905598|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11124314|21406212529143|12|30|320|34|1|0|1|0|0|19||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||1||0|35905598|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11124315|31406212529150|12|30|320|29|1|0|1|0|0|19||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||1||0|35905598|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11124316|41406212529168|12|30|320|31|1|0|1|0|0|19||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||1||0|35905598|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11124317|51406212529176|12|30|320|31|1|0|1|0|0|19||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||1||0|35905598|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11124318|11407212529184|12|30|320|31|1|0|1|0|0|20||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35905598|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11124319|21407212529192|12|30|320|31|1|0|1|0|0|20||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35905598|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11124320|31407212529200|12|30|320|31|1|0|1|0|0|20||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35905598|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11123649|A00604213017775|7|0|600|12|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236354|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11123650|B00604213017783|7|0|600|12|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236354|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11123651|A00605213017791|7|0|600|16|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236354|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11123652|B00605213017809|7|0|600|16|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236354|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11123653|A00606213017817|7|0|600|20|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236354|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11123654|B00606213017825|7|0|600|20|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236354|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11123655|A00604213017841|7|0|600|12|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236366|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11123656|B00604213017858|7|0|600|12|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236366|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11123657|A00605213017866|7|0|600|16|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236366|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11123658|B00605213017874|7|0|600|16|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236366|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11123659|C00605213017882|7|0|600|16|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236366|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11123660|A00606213017890|7|0|600|20|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236366|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11123661|B00606213017908|7|0|600|20|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236366|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11123662|C00606213017916|7|0|600|19|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35236366|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11123663|A03200213017924|7|30|240|1|1|||||||5||5|0|1|1|1|1|1|0|||||||0|1|1|1|0|1|1|0|1|1|1||||||||||||||||||||||||||||35236366|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
